category,title,url,textChars,signals,headings,localText
04-use-case-guides,Tunnels - Claude API Reference,https://platform.claude.com/docs/en/api/beta/tunnels,1868,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Tunnels - Claude API Reference | Cookie settings | Customize Customize Cookie Settings Reject Reject All Cookies Accept Accept All Cookies | Claude Platform Docs | Messages | Managed Agents | Admin | Claude Platform Docs | Solutions | AI agents,sources\text\platform_claude_com__docs-en-api-beta-tunnels__693a365dd577.txt
04-use-case-guides,Messages - Claude API Reference,https://platform.claude.com/docs/en/api/messages,1866,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Messages - Claude API Reference | Cookie settings | Customize Customize Cookie Settings Reject Reject All Cookies Accept Accept All Cookies | Claude Platform Docs | Messages | Managed Agents | Admin | Claude Platform Docs | Solutions | AI agents,sources\text\platform_claude_com__docs-en-api-messages__d86edb6c3c50.txt
04-use-case-guides,Admin - Claude API Reference,https://platform.claude.com/docs/en/api/admin,1857,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Admin - Claude API Reference | Cookie settings | Customize Customize Cookie Settings Reject Reject All Cookies Accept Accept All Cookies | Claude Platform Docs | Messages | Managed Agents | Admin | Claude Platform Docs | Solutions | AI agents,sources\text\platform_claude_com__docs-en-api-admin__25936fbe284a.txt
04-use-case-guides,Not Found - Claude Platform Docs,https://platform.claude.com/docs/en/learn-about-claude/overview,1547,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Not Found - Claude Platform Docs | Cookie settings | Customize Customize Cookie Settings Reject Reject All Cookies Accept Accept All Cookies | Claude Platform Docs | Messages | Managed Agents | Admin | Claude Platform Docs | Solutions | AI agents,sources\text\platform_claude_com__docs-en-learn-about-claude-overview__b753823a8ebe.txt
04-use-case-guides,Not Found - Claude Platform Docs,https://platform.claude.com/docs/en/agents-and-tools/overview,1545,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Not Found - Claude Platform Docs | Cookie settings | Customize Customize Cookie Settings Reject Reject All Cookies Accept Accept All Cookies | Claude Platform Docs | Messages | Managed Agents | Admin | Claude Platform Docs | Solutions | AI agents,sources\text\platform_claude_com__docs-en-agents-and-tools-overview__c95f0890bc93.txt
05-agent-tools-docs,Introducing advanced tool use on the Claude Developer Platform,https://www.anthropic.com/engineering/advanced-tool-use,24593,new-user-onboarding|course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Introducing advanced tool use on the Claude Developer Platform | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Engineering at Anthropic | Introducing advanced tool use on the Claude Developer Platform,sources\text\www_anthropic_com__engineering-advanced-tool-use__fe2899cf9c24.txt
05-agent-tools-docs,Claude Desktop Extensions: One-click MCP server installation for Claude Desktop,https://www.anthropic.com/engineering/desktop-extensions,19163,new-user-onboarding|course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Claude Desktop Extensions: One-click MCP server installation for Claude Desktop | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Engineering at Anthropic | Desktop Extensions: One-click MCP server installation for Claude Desktop,sources\text\www_anthropic_com__engineering-desktop-extensions__e9c7e2b18c53.txt
05-agent-tools-docs,Advancing Claude in healthcare and the life sciences,https://www.anthropic.com/news/healthcare-life-sciences,18864,new-user-onboarding|course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Advancing Claude in healthcare and the life sciences | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Announcements | Advancing Claude in healthcare and the life sciences,sources\text\www_anthropic_com__news-healthcare-life-sciences__1b0c05d7110d.txt
05-agent-tools-docs,"The ""think"" tool: Enabling Claude to stop and think",https://www.anthropic.com/engineering/claude-think-tool,16776,new-user-onboarding|course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,"Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Engineering at Anthropic | Published Mar 20, 2025 | A new tool that improves Claude's complex problem-solving performance",sources\text\www_anthropic_com__engineering-claude-think-tool__962c879d367c.txt
05-agent-tools-docs,Code execution with MCP: building more efficient AI agents,https://www.anthropic.com/engineering/code-execution-with-mcp,15482,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Code execution with MCP: building more efficient AI agents | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Engineering at Anthropic | Code execution with MCP: Building more efficient agents,sources\text\www_anthropic_com__engineering-code-execution-with-mcp__4dd2373a003f.txt
05-agent-tools-docs,Claude for Life Sciences,https://www.anthropic.com/news/claude-for-life-sciences,14491,new-user-onboarding|course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Claude for Life Sciences | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Announcements | Claude for Life Sciences,sources\text\www_anthropic_com__news-claude-for-life-sciences__3bea96d7e577.txt
05-agent-tools-docs,Advancing Claude for Financial Services,https://www.anthropic.com/news/advancing-claude-for-financial-services,12668,new-user-onboarding|course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Advancing Claude for Financial Services | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Announcements | Advancing Claude for Financial Services,sources\text\www_anthropic_com__news-advancing-claude-for-financial-services__ac719b2922ab.txt
05-agent-tools-docs,"Claude Science, an AI workbench for scientists",https://www.anthropic.com/news/claude-science-ai-workbench,12197,new-user-onboarding|course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,"TITLE: Claude Science, an AI workbench for scientists | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Announcements | Claude Science, an AI workbench for scientists, is now available",sources\text\www_anthropic_com__news-claude-science-ai-workbench__d5f7bd1f6df8.txt
05-agent-tools-docs,Petri: An open-source auditing tool to accelerate AI safety research,https://www.anthropic.com/research/petri-open-source-auditing,11906,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Petri: An open-source auditing tool to accelerate AI safety research | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Alignment | Petri: An open-source auditing tool to accelerate AI safety research,sources\text\www_anthropic_com__research-petri-open-source-auditing__709510b7f476.txt
05-agent-tools-docs,Developing a computer use model,https://www.anthropic.com/news/developing-computer-use,10799,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Developing a computer use model | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Announcements Product | Developing a computer use model,sources\text\www_anthropic_com__news-developing-computer-use__368631b05d55.txt
05-agent-tools-docs,"Introducing computer use, a new Claude 3.5 Sonnet, and Claude 3.5 Haiku",https://www.anthropic.com/news/3-5-models-and-computer-use,9328,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,"Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Announcements | Oct 22, 2024 | Teaching Claude to navigate computers, responsibly",sources\text\www_anthropic_com__news-3-5-models-and-computer-use__03af66389e97.txt
05-agent-tools-docs,Introducing Claude 2.1,https://www.anthropic.com/news/claude-2-1,7618,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,"Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Product | Nov 21, 2023 | 200K Context Window",sources\text\www_anthropic_com__news-claude-2-1__983be9239d4d.txt
05-agent-tools-docs,Introducing the Model Context Protocol,https://www.anthropic.com/news/model-context-protocol,6434,new-user-onboarding|course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Introducing the Model Context Protocol | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Announcements | Introducing the Model Context Protocol,sources\text\www_anthropic_com__news-model-context-protocol__3a99f53535c9.txt
05-agent-tools-docs,Donating the Model Context Protocol and establishing the Agentic AI Foundation,https://www.anthropic.com/news/donating-the-model-context-protocol-and-establishing-of-the-agentic-ai-foundation,6111,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Donating the Model Context Protocol and establishing the Agentic AI Foundation | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Announcements | Donating the Model Context Protocol and establishing the Agentic AI Foundation,sources\text\www_anthropic_com__news-donating-the-model-context-protocol-and-establishing-of-the-agentic-ai-foundation__44f4eef0155d.txt
05-agent-tools-docs,Donating our open-source alignment tool,https://www.anthropic.com/research/donating-open-source-petri,5320,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Donating our open-source alignment tool | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Alignment | Donating our open-source alignment tool,sources\text\www_anthropic_com__research-donating-open-source-petri__65f18ea852a9.txt
07-research-engineering,AI models on realistic cyber ranges,https://www.anthropic.com/research/cyber-toolkits-update,177250,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,"TITLE: AI models on realistic cyber ranges | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Frontier Red Team | Jan 16, 2026",sources\text\www_anthropic_com__research-cyber-toolkits-update__23daa8a40398.txt
07-research-engineering,Assessing Claude Mythos Preview’s cybersecurity capabilities,https://www.anthropic.com/research/mythos-preview,92739,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Assessing Claude Mythos Preview’s cybersecurity capabilities | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Frontier Red Team | Assessing Claude Mythos Preview’s cybersecurity capabilities,sources\text\www_anthropic_com__research-mythos-preview__e365642e1bd8.txt
